id,company_name,amount_in_dinars,project_title,duration,date,wilaya,commune,cancelled,cancellation_reason,source_post_id,source_link,source_image_url
81,تجارة بالتجزئة للخضر والفواكه بالي فؤاد شلغوم العيد,"24.368.024,00",الحصة رقم 03 تموين وتسليم الخضر والفواكه,لسنة 2026,10/12/2025,ميلة,تاجنانت,0,,824816543646450,https://www.facebook.com/permalink.php?story_fbid=pfbid02igJ2r2MUFRTPEogw5TWDaGjk95zxMyDhqf6SXYyeDVARs9PacRTgQqATpNMxuqJCl&id=100083543343398,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/600319780_824816520313119_503307400518338616_n.jpg?stp=dst-jpg_tt6&cstp=mx921x1285&ctp=s590x590&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=DlvetAaV7XoQ7kNvwHY4J_l&_nc_oc=AdqE3gjs-dnHwDFwmE8zzNlBgb1BFdo3VPxIEacfcTMLWrunzpQfe7zDB2-_f3XqGMg&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&_nc_gid=vn9-iDnvc4LJ67tCodpf1w&_nc_ss=72289&oh=00_AQCfeCF1esqyM5rcmWMQetqLDFU-e4nC_EkNX3HlG2XgWg&oe=6A600792
82,"تجارة بالجملة للمشروبات غير الكحولية, لحم القصابية, البيض, الأرانب, الدواجن, المنتجات المرتبطة بتغذية الإنسان لطفي لموسي فرجيوة","33.938.400,00",الحصة رقم 04 تموين وتسليم اللحوم,لسنة 2026,10/12/2025,ميلة,تاجنانت,0,,824816543646450,https://www.facebook.com/permalink.php?story_fbid=pfbid02igJ2r2MUFRTPEogw5TWDaGjk95zxMyDhqf6SXYyeDVARs9PacRTgQqATpNMxuqJCl&id=100083543343398,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/600319780_824816520313119_503307400518338616_n.jpg?stp=dst-jpg_tt6&cstp=mx921x1285&ctp=s590x590&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=DlvetAaV7XoQ7kNvwHY4J_l&_nc_oc=AdqE3gjs-dnHwDFwmE8zzNlBgb1BFdo3VPxIEacfcTMLWrunzpQfe7zDB2-_f3XqGMg&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&_nc_gid=vn9-iDnvc4LJ67tCodpf1w&_nc_ss=72289&oh=00_AQCfeCF1esqyM5rcmWMQetqLDFU-e4nC_EkNX3HlG2XgWg&oe=6A600792
83,تجارة بالجملة للعجلات المطاطية براهيم موجاري - عين كرشة - أم البواقي,"3.253.698,00",اقتناء العجلات و لواحق العجلات المطاطية,10 أيام,09 ديسمبر 2025,ميلة,تاجنانت,0,,821397010655070,https://www.facebook.com/permalink.php?story_fbid=pfbid0mPmzKVaePa9svrwqBdKbhj75DkrpxskNJp5sFszb8PaEfU4VozsoHywXJEtxQdmQl&id=100083543343398,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/597625450_821396973988407_1979734656366037737_n.jpg?stp=dst-jpg_tt6&cstp=mx1464x2048&ctp=s720x720&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=OpNJRtwOa5oQ7kNvwGNxprY&_nc_oc=AdrWV7LJdrKr6d_LHA0S7n4zHsRXoFnGx63BGW2th_OEdfx_iZA-7ytPEo24_prsZPQ&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&_nc_gid=V0euwhiSKEpVLyCD_Xwo2w&_nc_ss=72289&oh=00_AQA1PzXTVD2EhN1ZAgAlKU2i76s-sGjVUcfs4T9fDTcLTQ&oe=6A5FFBD5
84,تجارة بالتجزئة للوازم الكهرباء - منير بويلفان - تاجنانت -,"1.086.000,00",اقتناء لوازم الكهرباء,10 أيام,09 ديسمبر 2025,ميلة,تاجنانت,0,,821397010655070,https://www.facebook.com/permalink.php?story_fbid=pfbid0mPmzKVaePa9svrwqBdKbhj75DkrpxskNJp5sFszb8PaEfU4VozsoHywXJEtxQdmQl&id=100083543343398,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/597625450_821396973988407_1979734656366037737_n.jpg?stp=dst-jpg_tt6&cstp=mx1464x2048&ctp=s720x720&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=OpNJRtwOa5oQ7kNvwGNxprY&_nc_oc=AdrWV7LJdrKr6d_LHA0S7n4zHsRXoFnGx63BGW2th_OEdfx_iZA-7ytPEo24_prsZPQ&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&_nc_gid=V0euwhiSKEpVLyCD_Xwo2w&_nc_ss=72289&oh=00_AQA1PzXTVD2EhN1ZAgAlKU2i76s-sGjVUcfs4T9fDTcLTQ&oe=6A5FFBD5
85,م ش و ذ م م بوراس عبد السلام للأشغال العمومية تاجنانت,"5.031.320,00",إتمام تهيئة شوارع بحي 275 قطعة ش2,03 أشهر,07 ديسمبر 2025,ميلة,تاجنانت,0,,819975137463924,https://www.facebook.com/permalink.php?story_fbid=pfbid03MScSXcYgYGDHwq1jZYG6CTDwu3jPxsgnJ9wswQLautLudTC1kaV9ZSagZVbh3p6l&id=100083543343398,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/597426268_819975114130593_4428404990569743889_n.jpg?stp=dst-jpg_tt6&cstp=mx1476x2048&ctp=s720x720&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=gLYNLZm4XGYQ7kNvwH9p5VC&_nc_oc=AdrzY1qn3N2IInYHHbzPD-BviS84WPqYCviH2nxmC4TGzuMoMO1SFMxtC3tlO2lRlfU&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&_nc_gid=V0euwhiSKEpVLyCD_Xwo2w&_nc_ss=72289&oh=00_AQAsfDWxmwH_2o70m8f8BrbXX69IXqFaowxuXaQARTUltw&oe=6A5FE8A8
86,م ش و ذ م م بوراس عبد السلام للأشغال العمومية تاجنانت,"9.491.440,00",إتمام تهيئة شوارع بحي 275 قطعة,03 أشهر,2025,ميلة,تاجنانت,0,,817669131027858,https://www.facebook.com/permalink.php?story_fbid=pfbid0Rkpm3sT4RM5x3WXgFewDK3LktV1Pj6Ux1gRMFZZNBxFWtXeGmukBNAa9a7GVskrkl&id=100083543343398,https://scontent-sjc6-1.xx.fbcdn.net/v/t39.30808-6/594502829_817668657694572_4007866035976389305_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s720x720&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=CkHOSAM7PukQ7kNvwHXjH8P&_nc_oc=AdrCo0T_PowYO7p268wDfT-wiUOUpQ2-grQtpGTriVBVNfA3swZKReL0QtYHTCNXcew&_nc_zt=23&_nc_ht=scontent-sjc6-1.xx&_nc_gid=YH2RuAgk7QixxBYdGe1W8w&_nc_ss=72289&oh=00_AQDe-VcU0wcabroOjvu_nWF8GUsDT7YfTr_RB1hf5jpG9Q&oe=6A60024A
87,ش ذ م م هوارة للمقاولات الكبرى الأشغال العمومية و الري أولاد حملة -ام البواقي,"10.500.560,00",صيانة الطريق المزدوج ابتداءا من مدرسة جمعون عيسى إلى غاية طريق الوزن الثقيل ش 2,03 أشهر,03 ديسمبر 2025,ميلة,تاجنانت,0,,817131094414995,https://www.facebook.com/permalink.php?story_fbid=pfbid0Jnxv1AoPUGPkPhG1NdgBRyskctiMDwTjT5xEgjkpnCXZYSDkTbUiuRqDtcqWZBHYl&id=100083543343398,https://scontent-dfw6-1.xx.fbcdn.net/v/t39.30808-6/594346796_817130937748344_6860820811722515402_n.jpg?stp=dst-jpg_tt6&cstp=mx1475x2048&ctp=s720x720&_nc_cat=103&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Rd9p9KT61HMQ7kNvwGUGus-&_nc_oc=Ado1Qya5NCvaD-VG4N7JmG6s5dEnIEFeE0PWwBOa_6kkKM66c9Duv6coVfSIXyG7j94&_nc_zt=23&_nc_ht=scontent-dfw6-1.xx&_nc_gid=9l6_b5r9_yH0XR1Fo9Y_yQ&_nc_ss=72289&oh=00_AQDC9z6nWhenZ5M8Y0Qoa1ti9m-PB-BLOorR1NzmUC8bsw&oe=6A5FF6EF
88,مؤسسة أشغال البناء في مختلف مراحله مناع عصام تاجنانت,"8.450.190,00",انجاز مساحة لعب بمشتى رغيوة,شهرين,01/01/2025,ميلة,تاجنانت,0,,815732841221487,https://www.facebook.com/permalink.php?story_fbid=pfbid0qqWfjnkmLkw2QtNzAF2GLBdrN3Bqe7VYJFQ2H1RLqiS1eZ2SxmDScrfcAUnhXBNRl&id=100083543343398,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/592549374_815732807888157_7927133511417886298_n.jpg?stp=dst-jpg_tt6&cstp=mx1476x2048&ctp=s720x720&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=tV2oNotpcGsQ7kNvwG41Adt&_nc_oc=AdrgG-OJUzkvgrBa7OiG4oy7Ebew9GchD1kN1T219aPqRLMGr5jwJKbt56WpMrYTxmA&_nc_zt=23&_nc_ht=scontent-sea1-1.xx&_nc_gid=pAXk7sf8DgA5rLjng8m5IQ&_nc_ss=72289&oh=00_AQC3c1s2KcR5IYYuRaO2sQhyrm6zHFUMAyC7GzEEsMKAzg&oe=6A5FE06B
89,مؤسسة أشغال البناء في مختلف مراحله، الأشغال العمومية الكبرى و الري كبابي محمد بوحاتم,"4.068.610,00",تهيئة الأرصفة للطريق المزدوج ابتداءا من مدرسة جمعون عيسى إلى غاية طريق الوزن الثقيل,60 يوم,2025/11/20,ميلة,تاجنانت,0,,815731657888272,https://www.facebook.com/permalink.php?story_fbid=pfbid0fgejf1Dya5XqedzTo2QbkTyPo4qjwoCWR8DT9CUA4DDz7smE7QrDJoY4fjVDEvx8l&id=100083543343398,https://scontent-sea5-1.xx.fbcdn.net/v/t39.30808-6/593595163_815731604554944_3059164747171313460_n.jpg?stp=dst-jpg_tt6&cstp=mx1476x2048&ctp=s590x590&_nc_cat=103&ccb=1-7&_nc_sid=127cfc&_nc_ohc=kn8ywJW_rJ8Q7kNvwGitPwj&_nc_oc=AdpjbC94v-23_4CfAvvv4v1xwT5SYLT_4MZbYre6TufdyMwphToYYERo6xHu91fnbZI&_nc_zt=23&_nc_ht=scontent-sea5-1.xx&_nc_gid=pAXk7sf8DgA5rLjng8m5IQ&_nc_ss=72289&oh=00_AQD6HUTF3ZFV1I2MAocipYLSzkINtfmHLaGQIEDXUMc7sg&oe=6A5FD97C
90,ش ذ م م هوارة للمقاولات الكبرى الأشغال العمومية و الري أولاد حملة - ام البواقي,"9.488.845,80",تهيئة شوارع بحي هواري بومدين - تاجنانت,03 أشهر,2025/11/23,ميلة,تاجنانت,0,,815731657888272,https://www.facebook.com/permalink.php?story_fbid=pfbid0fgejf1Dya5XqedzTo2QbkTyPo4qjwoCWR8DT9CUA4DDz7smE7QrDJoY4fjVDEvx8l&id=100083543343398,https://scontent-sea5-1.xx.fbcdn.net/v/t39.30808-6/593589487_815731634554941_1662264913082313248_n.jpg?stp=dst-jpg_tt6&cstp=mx1476x2048&ctp=s590x590&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=xNDCQRV53swQ7kNvwFdKN_i&_nc_oc=AdpbnVWZUhaVYRVl83qnUEzBKsF3Q68t_7Sw3uJslTqI-wwF6_MywzrTpD-HlKPhq10&_nc_zt=23&_nc_ht=scontent-sea5-1.xx&_nc_gid=pAXk7sf8DgA5rLjng8m5IQ&_nc_ss=72289&oh=00_AQDJWfrRXLJjb0y1c-_WyLspwO8I74-VGUD5CsQcJFGM7A&oe=6A5FE04A
91,تجارة بالتجزئة متنوعة بن سويكي صلاح الدين علي منجلي - قسنطينة -,"897.000,00",إقتناء مواد للتطهير و الوقاية من الأمراض,15 يوما,,ميلة,تاجمانت,0,,807406748720763,https://www.facebook.com/permalink.php?story_fbid=pfbid02ghWoX28LXsviuayKCLBTcpQpiRuVMXGjtZoLGFEvRrUhhc6STmzLUhkq83n8mdzsl&id=100083543343398,https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-6/586152687_807406702054101_3256420822402046134_n.jpg?stp=dst-jpg_tt6&cstp=mx1469x2048&ctp=s720x720&_nc_cat=100&ccb=1-7&_nc_sid=127cfc&_nc_ohc=aebsL90ql9UQ7kNvwHbzh9v&_nc_oc=Adp2hruH97GIBjExd5U0tJKhkfmlzsiaS5qUFCNRVX6JHdowhvOw5PcxKHZ91Rlh9RU&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&_nc_gid=HFcgTRH_Tu2P66CYz2kvUA&_nc_ss=72289&oh=00_AQCRAXmRNNRn0cVxsFYkDamDKADgCpD7-U4I5vbtxsv1Lw&oe=6A5FE651
92,مهندس معماري معتمد نسار نور الهدى - سطيف,"449.999,42",انجاز مختلف الدراسات و المتابعات حصة: دراسة و متابعة انجاز حديقة عمومية ببلدية تاجنانت,شهرين,17 نوفمبر 2025,ميلة,تاجنانت,0,,805369172257854,https://www.facebook.com/permalink.php?story_fbid=pfbid032afT7kjXM2Bf2JJx7LePcY7iekzKgY1Ey7ZPVV8zmxk8T5e27oYgS3RTouSMkmCvl&id=100083543343398,https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-6/584062390_805366745591430_4496877408030377596_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s720x720&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=pKmKpHZis5oQ7kNvwFn3zqq&_nc_oc=Adr39FHqF7bFbKaa1pXBgk81geEX1zmj4Mn6sFou2o-3kJgCE_x5rW1qsYVmzyjjJ2pGHLHKgBz605ZUBAnAMsr7&_nc_zt=23&_nc_ht=scontent-ord5-3.xx&_nc_gid=NZFGlGUtlkqdnh6Aynbrfg&_nc_ss=72289&oh=00_AQCqIK1E_VcLqo98saxLo91mZuxRF857GT8Lkq7XYA7q5g&oe=6A600F56
94,م ذ ش و ذ م م تقوى كومباني - العلمة,"1.287.580,00",إقتناء مواد التنظيف,20 يوما,10 نوفمبر 2025,ميلة,تاجنانت,0,,799739362820835,https://www.facebook.com/permalink.php?story_fbid=pfbid02kRXphtzYr6AFvtwu69fuXAVjXWuDds2U7tYbUsDnJUWhoissQND2r68RCsDhfMVZl&id=100083543343398,https://scontent-lax7-1.xx.fbcdn.net/v/t39.30808-6/579964305_799738992820872_1495503075598603525_n.jpg?stp=dst-jpg_tt6&cstp=mx1469x2048&ctp=s590x590&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Bx68mHs9OO8Q7kNvwHAi3DH&_nc_oc=AdpLmzqGT8c-5rAzfR9MO7HqXPwSBWQ6JqZ4OnSvAYveXAIyRgTWYOY2I4oUZdFA3a4&_nc_zt=23&_nc_ht=scontent-lax7-1.xx&_nc_gid=I72o0P0yjxBYJhx50PZRAA&_nc_ss=72289&oh=00_AQBj7tzAO7Z3RX6l29zOd9jL8RPzwYLaIxa8hnE406xWCg&oe=6A5FF037
95,م ش و ذ م م سيهيرا بروتك بدر العرش,"1.786.021,02",اقتناء أدوات و لوازم مدرسية لقطاع التعليم,15 يوم,10 نوفمبر 2025,ميلة,تاجنانت,0,,799739362820835,https://www.facebook.com/permalink.php?story_fbid=pfbid02kRXphtzYr6AFvtwu69fuXAVjXWuDds2U7tYbUsDnJUWhoissQND2r68RCsDhfMVZl&id=100083543343398,https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-6/578272286_799739132820858_5831186532023961492_n.jpg?stp=dst-jpg_tt6&cstp=mx1469x2048&ctp=s590x590&_nc_cat=100&ccb=1-7&_nc_sid=127cfc&_nc_ohc=9xKBAjdXwE0Q7kNvwGPt3UK&_nc_oc=AdrfqxwzWEbk95_KlIOt8z5Va2xcUV47THHf3TXWrhBMUEXbgZQxg9KsgthSM5v9mHE&_nc_zt=23&_nc_ht=scontent-lax3-2.xx&_nc_gid=I72o0P0yjxBYJhx50PZRAA&_nc_ss=72289&oh=00_AQDdi6YXG0ZehcL0bjUrqu8oQx2wIZGvPdXJy0gwI7WxGw&oe=6A5FF9AC
96,تجارة بالتجزئة للوازم والأدوات الرياضية والتسليات الأخرى مروة بوعافية زوجة اردير شلغوم العيد,"665.700,00",إقتناء مستلزمات رياضية لفائدة المدارس الابتدائية,05 أيام,26 نوفمبر 2025,ميلة,تاجنانت,0,,793123113482460,https://www.facebook.com/permalink.php?story_fbid=pfbid02sbx5LfoCigaVQ9TmdXLFumwLt37RES1mywW9Jgw3ohvmZ6DnjPDSoK1qmsoy7AUml&id=100083543343398,https://scontent-lga3-3.xx.fbcdn.net/v/t39.30808-6/574567678_793122960149142_1557317843300161867_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s720x720&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=gUbaKmy8ui4Q7kNvwHA4eZ0&_nc_oc=AdqrVseCdMbRgOBLRX2tNXdxWIfo62AWm_3pGgluQB-QGujCoE-fcfFQwwb_q6-AiJM&_nc_zt=23&_nc_ht=scontent-lga3-3.xx&_nc_gid=p0WEKbI0YIK8k7fv2uTnAg&_nc_ss=72289&oh=00_AQCOwwujdNqClFs9mv64ZWITV91g-hxzIsbhhh2xAaJnXA&oe=6A600DD3
97,شركة تضامن قرماط وشركانه الرواشد,"3.991.926,40",إصلاح الطرق داخل مدينة تاجنانت,03 أشهر,28 أكتوبر 2025,ميلة,تاجنانت,0,,788925317235573,https://www.facebook.com/permalink.php?story_fbid=pfbid02NdRck1wEy7gz8g24FgujVkywm786Nxis35YmheGcXVTHBrzUz6RSDdaKXGRvzmktl&id=100083543343398,https://scontent.fsan1-1.fna.fbcdn.net/v/t39.30808-6/571233605_788925017235603_8073626273671134674_n.jpg?stp=dst-jpg_tt6&cstp=mx1469x2048&ctp=s720x720&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=GcL-Q32o1d8Q7kNvwFcIc__&_nc_oc=Adqq8uPagVgWRkjjgV7govbol53oWGXp8N9_sM8b4LEDmSn0Uam2SjqftBC6x_mrfUo&_nc_zt=23&_nc_ht=scontent.fsan1-1.fna&_nc_gid=Y2AbXd7BvSkPtWNfAkEXNg&_nc_ss=72289&oh=00_AQBQayoyHXzBKrCRW0Bv_hVxLpb-jWdfISqTlgUqprVjMg&oe=6A601837
98,م ش و ذ م م الملك رستم للأعمال – شلغوم العيد,"9.975.175,00",صيانة المدارس الابتدائية,120 يوم,13 أكتوبر 2025,ميلة,تاجنانت,0,,776203798507725,https://www.facebook.com/permalink.php?story_fbid=pfbid02Fsgtd3heue2ArgQT5i1tWC81TaNiFHCjwMVh8QJYBvJNYGgdTYGksRNc5PGZAu3ul&id=100083543343398,https://scontent.fcae1-1.fna.fbcdn.net/v/t39.30808-6/561422119_776203288507776_4136575715618652106_n.jpg?stp=dst-jpg_tt6&cstp=mx1489x2048&ctp=s720x720&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=eUSS3DMIEYUQ7kNvwE-7KI8&_nc_oc=Adr3UyWt1SdIkJWAvbNarNKiRsIgxlTTQ-ZKwzgzSN9bX0Qavt2w1SK1fLMOK_oltvo&_nc_zt=23&_nc_ht=scontent.fcae1-1.fna&_nc_gid=9QSqP5iw9hZSh6zPUOubyw&_nc_ss=72289&oh=00_AQBGJCatATtU7OFSTHPlPLCuHH8_udrPK6ImpNzVIbpAXQ&oe=6A5FF575
99,مؤسسة الأشغال العمومية للبناء و الري عواشرية علاء عموشة - سطيف,"7.539.542,50",انجاز ملعب رياضي جواري ببلدية تاجنانت,شهرين,12 أكتوبر 2025,ميلة,تاجنانت,0,,775370025257769,https://www.facebook.com/permalink.php?story_fbid=pfbid0qWqXH8hJb9pxxAgzwgzyLUYCoR5dhHQi7i4biDXRPkDh63TtHYvQ2T9cr1eeyMKdl&id=100083543343398,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/558943816_775369768591128_4571981775783942532_n.jpg?stp=dst-jpg_tt6&cstp=mx1489x2048&ctp=s720x720&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=RfwY3rY-Mm8Q7kNvwGoHIkx&_nc_oc=Adp_9SbLSukac_XZL1EGKGizidtgfhdjeo7spFKfBhTaUg0rSqDC1Q6PyvQn0yCQyXs&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&_nc_gid=_YDfRdULwlUcKljEPNFUvw&_nc_ss=72289&oh=00_AQBbcX6EkPKX5rVNTF_g9gJym_1J36MGJt4k01SFT7oCqA&oe=6A6017D2
100,مؤسسة الأشغال العمومية والري مصطفى شريف برج بوعريريج,"9.668.036,00",إتمام تهيئة شوارع بحي 275 قطعة,03 أشهر,2025/10/22,ميلة,تاجنانت,0,,766459636148808,https://www.facebook.com/permalink.php?story_fbid=pfbid0jZxAP7F2oKAhJdM1Uhb962VCtFfNJSvDg3j63L84CDNngHNkgCjC4oMG1ZbFmkZXl&id=100083543343398,https://scontent-mia5-1.xx.fbcdn.net/v/t39.30808-6/556098949_766459299482175_41462288005676302_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s720x720&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=2IYbH6YzDJEQ7kNvwHUC1cQ&_nc_oc=AdrdYpWgaaCoW-PGevLlukLgKgIijVNXj3zqESox1elKuRe6tspfT_pTTPYCyY5_P6W8zzqNmL1z_aoZ0nKsPRN5&_nc_zt=23&_nc_ht=scontent-mia5-1.xx&_nc_gid=PfBxg4Pa5xIpjH27x55gJQ&_nc_ss=72289&oh=00_AQCvpG2X6ifNQOb79rdN5r_1BEzJSOoJ4OKB3-tXNM9Baw&oe=6A6017EA
101,مقاولـة الأشغـال العمومية سمارة كمال قسنطينة,"11.742.920,00",تهيئة شوارع بحي 17 أكتوبر مع ربط شارع بحي رقيعي بشير,03 أشهر,2025/09/02,ميلة,تاجنانت,0,,760132150114890,https://www.facebook.com/permalink.php?story_fbid=pfbid02FAQZvSQqz59WwhmNKUMpwKhFUeXbnYvPzkdHLzScS8xBnkWqqyerkkz1bzToJmtFl&id=100083543343398,https://scontent.fhyw1-1.fna.fbcdn.net/v/t39.30808-6/550180369_760131893448249_7979175472217664066_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s720x720&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=XesDm-QS36EQ7kNvwGdRcAc&_nc_oc=AdpoSseGMTX7SCsbCwaSSJ-T-sk4e4vSq7thazW3xLKr9oTnhHUZO0aEs6VripZ7E_g&_nc_zt=23&_nc_ht=scontent.fhyw1-1.fna&_nc_gid=5HLyNXCgFlbgn8d9yUR6dA&_nc_ss=72289&oh=00_AQDj3HFmvONStMiIH12b1yV_WTJEDB9j6znkAdJizIAL9g&oe=6A5FE5DE
102,شركة تضامن قرماط و شركائه الرواشد - ميلة,"17.365.670,00",إتمام تهيئة شوارع حي هواري بومدين,03 أشهر,2025/09/02,ميلة,تاجنانت,0,,760132150114890,https://www.facebook.com/permalink.php?story_fbid=pfbid02FAQZvSQqz59WwhmNKUMpwKhFUeXbnYvPzkdHLzScS8xBnkWqqyerkkz1bzToJmtFl&id=100083543343398,https://scontent.fhyw1-1.fna.fbcdn.net/v/t39.30808-6/550180369_760131893448249_7979175472217664066_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s720x720&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=XesDm-QS36EQ7kNvwGdRcAc&_nc_oc=AdpoSseGMTX7SCsbCwaSSJ-T-sk4e4vSq7thazW3xLKr9oTnhHUZO0aEs6VripZ7E_g&_nc_zt=23&_nc_ht=scontent.fhyw1-1.fna&_nc_gid=5HLyNXCgFlbgn8d9yUR6dA&_nc_ss=72289&oh=00_AQDj3HFmvONStMiIH12b1yV_WTJEDB9j6znkAdJizIAL9g&oe=6A5FE5DE
103,مهندس معماري معتمد حتجي فوضيل العلمة سطيف,"240.000,00",إنجاز مختلف الدراسات و المتابعات حصة: دراسة ومتابعة تهيئة الساحة المحاذية لمسجد البشير الابراهيمي,15 يوم,2025/09/24,ميلة,تاجنانت,0,,759949120133193,https://www.facebook.com/permalink.php?story_fbid=pfbid02VtyaNKDJUVFLEZ2UEqgc5Ywmx6EWeGjF12PwnTgmVud9KUTAQ6v5beuESGuvNYJTl&id=100083543343398,https://scontent.fsac1-1.fna.fbcdn.net/v/t39.30808-6/550175348_759948970133208_439075699465428894_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s590x590&_nc_cat=100&ccb=1-7&_nc_sid=127cfc&_nc_ohc=R03y-q-oGLIQ7kNvwEi3_Sp&_nc_oc=Adq4R3Yct7M2RsOXHmYyLjiWtQOQ6Z082spFOsaQ-Leoh2LUUG2hL7UyRi7qMVQTO8E&_nc_zt=23&_nc_ht=scontent.fsac1-1.fna&_nc_gid=LBPfhQqFcXoFmGz0E89zgA&_nc_ss=7c289&oh=00_AQAvOdmIYVJmZOCWMsx0RDyKPAqIoWs88piLG_U6AudjSg&oe=6A5FF759
104,مكتب الدراسات في هندسة الري ماني سليم سطيف,"178.500,00",انجاز مختلف الدراسات و المتابعات حصة :دراسة انجاز خزان مائي مرتفع بمسطى بوسلام 02 مع ربطه بالشبكة القديمة,15 يوم,2025/09/11,ميلة,تاجنانت,0,,759949120133193,https://www.facebook.com/permalink.php?story_fbid=pfbid02VtyaNKDJUVFLEZ2UEqgc5Ywmx6EWeGjF12PwnTgmVud9KUTAQ6v5beuESGuvNYJTl&id=100083543343398,https://scontent.fsac1-2.fna.fbcdn.net/v/t39.30808-6/554731036_759948883466550_8365536247044199238_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s590x590&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=n_9Cbpd5BoQQ7kNvwGi4SRx&_nc_oc=AdrZUuSB5q9GlKzBGtKJ2-TxG58T2ncjvmoRY4CjfAWfLEslJx-xclK1l6wd_p81njs&_nc_zt=23&_nc_ht=scontent.fsac1-2.fna&_nc_gid=LBPfhQqFcXoFmGz0E89zgA&_nc_ss=7c289&oh=00_AQCrUiUVUDLLvY5wT00Ko2PeLQXMHE8OooiGO6WAcofawg&oe=6A5FEF0D
105,تجارة بالتجزئة للعقاقير الدهن ، الخردوات ، الأدوات المنزلية ، مواد النظافة الصيانة المنزلية و المهنية بويلفان منير - تاجنانت,"2.902.260,00",لوازم صيانة المباني و المنقولات و العتاد ( أدوات حديدية - دهن وعقاقير عامة ),07 أيام,11/06/2025,ميلة,تاجنانت,0,,751022317692540,https://www.facebook.com/permalink.php?story_fbid=pfbid0Q8FMYMrETNoDVCR28EF9w98Zg6sY6Brw5d9aGJ4JmXc7SgcKZo8Rf8qtSR6rf9Erl&id=100083543343398,https://scontent-lga3-3.xx.fbcdn.net/v/t39.30808-6/545909925_751022114359227_4202077519307551483_n.jpg?stp=dst-jpg_tt6&cstp=mx1449x2048&ctp=s590x590&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=93GboC5wJkkQ7kNvwGjLGl_&_nc_oc=AdoDPWc3-_EOoV70pNUzdsoCgm1WpXkGAyH9YzDkS0uyXPco_vzz8RlmygV2AReaF9phm9_-404kODPvsQOnkkKt&_nc_zt=23&_nc_ht=scontent-lga3-3.xx&_nc_gid=72l4fAHPswM5Qpm0Sow9Tw&_nc_ss=72289&oh=00_AQAxyL7P08oS_AJ2pU7VMqrL7pMbTEn7wHzcogw1bDsjHA&oe=6A5FF519
